sample1	sample2	rel	country_pair	region_pair	time_pair	distance	n_ibd	total_ibd
DA162	VK552	none	Russia:Estonia	Europe:Europe	(0,2500]:(0,2500]	0.026839273462595816	1	19.46402841854251
DA171	VK434	none	Lithuania:Sweden	Europe:Europe	(0,2500]:(0,2500]	0.006248327776293429	1	21.204719815367906
DA171	VK463	none	Lithuania:Sweden	Europe:Europe	(0,2500]:(0,2500]	0.006248327776293429	1	14.18319
DA191	R55	none	Hungary:Italy	Europe:Europe	(0,2500]:(0,2500]	0.009618799301368131	1	21.661131815367906
DA191	VK449	none	Hungary:UK	Europe:Europe	(0,2500]:(0,2500]	0.02338769975863381	1	21.207694815367905
DA195	X11	none	Hungary:Estonia	Europe:Europe	(2500,5000]:(2500,5000]	0.014747409942088131	1	10.200394059961326
DA2	DA3	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	1	10.381754094786743
DA2	DA4	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	1	11.714266718313013
DA2	DA7	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	3	38.40626506481088
DA2	DA9	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	2	27.63930864548479
DA2	mur003	none	Russia:Russia	Asia:Europe	(2500,5000]:(2500,5000]	0.035107799703199855	1	10.988551295270689
DA203	DA204	none	Kazakhstan:Kazakhstan	Asia:Asia	(0,2500]:(0,2500]	0	29	1362.0472322301339
DA203	DA222	none	Kazakhstan:Kazakhstan	Asia:Asia	(0,2500]:(0,2500]	0	8	232.79316681800148
DA203	DA230	none	Kazakhstan:Kazakhstan	Asia:Asia	(0,2500]:(0,2500]	0	6	121.91931222779436
DA204	DA222	none	Kazakhstan:Kazakhstan	Asia:Asia	(0,2500]:(0,2500]	0	15	532.1387999591115
DA204	DA230	none	Kazakhstan:Kazakhstan	Asia:Asia	(0,2500]:(0,2500]	0	12	300.4071893635508
DA220	chy002	none	Kazakhstan:Russia	Asia:Europe	(0,2500]:(0,2500]	0.024094623881687795	1	10.333148601506508
DA221	kzb009	none	Kazakhstan:Russia	Asia:Europe	(2500,5000]:(2500,5000]	0.02329405932850691	1	12.86044451583711
DA222	DA230	none	Kazakhstan:Kazakhstan	Asia:Asia	(0,2500]:(0,2500]	0	4	72.47469857843872
DA222	DA39	none	Kazakhstan:Mongolia	Asia:Asia	(0,2500]:(0,2500]	0.02484208727140293	1	11.167164989710272
DA224	DA73	none	Kazakhstan:Kyrgyzstan	Asia:Asia	(0,2500]:(0,2500]	0.007577631556099842	1	11.133173070410493
DA224	VDP-A-7	none	Kazakhstan:Iceland	Asia:Europe	(0,2500]:(0,2500]	0.09145388182029235	1	19.94018723570689
DA224	VK204	none	Kazakhstan:UK	Asia:Europe	(0,2500]:(0,2500]	0.07288056256643467	1	21.13272537324968
DA224	chy001	none	Kazakhstan:Russia	Asia:Europe	(0,2500]:(0,2500]	0.01561170074015	1	15.369466991031388
DA227	DA81	none	Kazakhstan:Kyrgyzstan	Asia:Asia	(0,2500]:(0,2500]	0.003277132893246778	1	10.46715802515723
DA227	VK42	none	Kazakhstan:Sweden	Asia:Europe	(0,2500]:(0,2500]	0.06596563954059718	1	19.46394348586599
DA229	VK372	none	Kazakhstan:Denmark	Asia:Europe	(0,2500]:(0,2500]	0.060785183227493864	1	21.370685815367906
DA229	VK6	none	Kazakhstan:Greenland	Asia:Europe	(0,2500]:(0,2500]	0.11660178086118582	1	19.46394348586599
DA230	VK517	none	Kazakhstan:Sweden	Asia:Europe	(0,2500]:(0,2500]	0.06162470689585468	1	19.524407714476187
DA231	Ardu1	none	Kazakhstan:Estonia	Asia:Europe	(2500,5000]:(2500,5000]	0.0519026251744553	1	10.049678
DA231	kzb003	none	Kazakhstan:Russia	Asia:Europe	(2500,5000]:(2500,5000]	0.021139787132324683	1	12.581703467891998
DA231	kzb006	none	Kazakhstan:Russia	Asia:Europe	(2500,5000]:(2500,5000]	0.021139787132324683	1	10.136344869489676
DA234	DA238	none	Finland:Finland	Europe:Europe	(0,2500]:(0,2500]	0	4	49.73556240294341
DA234	VK21	none	Finland:Russia	Europe:Europe	(0,2500]:(0,2500]	0.003877421823841193	1	10.084641615077434
DA234	VK507	none	Finland:Estonia	Europe:Europe	(0,2500]:(0,2500]	0.00764210703929224	1	12.99045230939278
DA234	VK51	none	Finland:Sweden	Europe:Europe	(0,2500]:(0,2500]	0.011464837547911439	1	10.288397243146491
DA234	VK518	none	Finland:Norway	Europe:Europe	(0,2500]:(0,2500]	0.017222441754873207	2	23.142380211814256
DA234	VK539	none	Finland:Ukraine	Europe:Europe	(0,2500]:(0,2500]	0.0107697957269393	1	10.161161685169212
DA234	VK540	none	Finland:Ukraine	Europe:Europe	(0,2500]:(0,2500]	0.0107697957269393	1	15.33602270103139
DA234	VK554	none	Finland:Estonia	Europe:Europe	(0,2500]:(0,2500]	0.00764210703929224	1	11.698127995905779
DA234	VK56	none	Finland:Sweden	Europe:Europe	(0,2500]:(0,2500]	0.011658752077302268	1	10.936731813333338
DA236	DAV-A-8	none	Finland:Iceland	Europe:Europe	(0,2500]:(0,2500]	0.043779247366760435	1	11.268771000000001
DA236	VK170	none	Finland:UK	Europe:Europe	(0,2500]:(0,2500]	0.030181154716146963	1	11.283022807228917
DA236	VK184	none	Finland:Greenland	Europe:Europe	(0,2500]:(0,2500]	0.07055653123559859	1	10.027487835392236
DA236	VK227	none	Finland:Iceland	Europe:Europe	(0,2500]:(0,2500]	0.042374202057383924	1	11.302985254277644
DA236	VK390	none	Finland:Norway	Europe:Europe	(0,2500]:(0,2500]	0.01531268754987184	1	10.658434054947719
DA236	VK415	none	Finland:Norway	Europe:Europe	(0,2500]:(0,2500]	0.014240172049522435	1	18.59394692896477
DA236	VK98	none	Finland:Iceland	Europe:Europe	(0,2500]:(0,2500]	0.042374202057383924	3	39.23841709161189
DA238	VK430	none	Finland:Sweden	Europe:Europe	(0,2500]:(0,2500]	0.011658752077302268	1	13.813381789004282
DA238	VK518	none	Finland:Norway	Europe:Europe	(0,2500]:(0,2500]	0.017222441754873207	2	25.34116838936083
DA243	VK117	none	Russia:Norway	Europe:Europe	(0,2500]:(0,2500]	0.037628724400383284	1	21.204719815367906
DA245	DA246	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	0	5	76.97345651389152
DA245	DA247	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	0	6	81.59822394851886
DA245	DA248	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	0	6	91.07007982501287
DA245	DA249	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	0	10	180.97990034127724
DA245	DA341	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	8.065977932030266e-4	5	92.87510955951785
DA245	DA357	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	8.065977932030266e-4	6	89.99252138564523
DA245	DA359	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	8.065977932030266e-4	3	35.91623076452025
DA245	NEO115	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	0.004661544808322665	1	10.142136448176032
DA246	DA247	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	0	2	35.00126465392405
DA246	DA248	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	0	6	101.20737880770837
DA246	DA249	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	0	14	331.674695840564
DA246	DA341	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	8.065977932030266e-4	6	90.21162760183479
DA246	DA357	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	8.065977932030266e-4	2	29.996267995680903
DA246	DA359	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	8.065977932030266e-4	2	34.653656715446616
DA246	NEO117	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	0.004661544808322665	1	11.697108511255344
DA247	DA248	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	0	7	132.1331103217125
DA247	DA249	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	0	11	163.02822875440214
DA247	DA341	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	8.065977932030266e-4	5	74.90759858896563
DA247	DA357	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	8.065977932030266e-4	3	44.62200697929494
DA247	DA359	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	8.065977932030266e-4	3	36.83903583992428
DA248	DA249	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	0	7	110.6570179040845
DA248	DA341	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	8.065977932030266e-4	9	197.009326859447
DA248	DA357	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	8.065977932030266e-4	2	21.8380968148427
DA248	DA359	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	8.065977932030266e-4	4	64.43190014067258
DA248	NEO116	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	0.005442425929675108	1	12.282141512666499
DA248	NEO117	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	0.004661544808322665	1	12.684732279179798
DA249	DA341	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	8.065977932030266e-4	7	117.18939974965308
DA249	DA357	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	8.065977932030266e-4	5	71.55492247787478
DA249	DA359	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	8.065977932030266e-4	4	106.21295957601858
DA249	NEO116	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	0.005442425929675108	1	12.319873458545135
DA250	DA251	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0	9	122.70369994471474
DA250	DA252	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0	5	78.67803195435009
DA250	DA253	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0	5	81.24039018864934
DA250	DA340	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	8.065977932030266e-4	2	24.95985172160443
DA250	DA362	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0	9	134.29726340607374
DA251	DA252	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0	8	156.04373758524008
DA251	DA253	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0	13	210.81708042930066
DA251	DA340	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	8.065977932030266e-4	2	27.912609205921115
DA251	DA362	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0	7	145.37601163578134
DA251	NEO199	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0.0033376638536557245	1	11.298452659987483
DA252	DA253	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0	3	44.466268816137045
DA252	DA340	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	8.065977932030266e-4	2	29.921184355192935
DA252	DA362	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0	2	29.524689197325955
DA252	NEO201	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0.0033376638536557245	1	11.685077774193545
DA252	NEO843	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0.007132114693413167	1	12.166169039256204
DA253	DA340	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	8.065977932030266e-4	3	35.74175817308842
DA253	DA362	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0	12	172.1990074118237
DA253	NEO199	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0.0033376638536557245	1	21.87912787774976
DA253	NEO201	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0.0033376638536557245	1	12.770164059375276
DA26	DA30	none	Kazakhstan:Kazakhstan	Asia:Asia	(0,2500]:(0,2500]	0.0012277214667830755	1	17.336667266233746
DA27	DA39	none	Kazakhstan:Mongolia	Asia:Asia	(0,2500]:(0,2500]	0.03876085654368334	1	18.607926676943066
DA27	Vim2b	none	Kazakhstan:Serbia	Asia:Europe	(0,2500]:(0,2500]	0.042440141375824844	1	15.183175
DA29	VK102	none	Kazakhstan:Iceland	Asia:Europe	(0,2500]:(0,2500]	0.08549990994147304	1	21.660354121842726
DA3	DA4	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	2	38.590899422792205
DA3	DA5	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	2	40.661283609255364
DA3	DA6	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	2	78.85917045070101
DA3	DA7	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	2	26.057558466162636
DA3	DA8	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	2	24.0411177287164
DA30	DA56	none	Kazakhstan:Kyrgyzstan	Asia:Asia	(0,2500]:(0,2500]	0.014099237568038919	4	61.750826641266315
DA30	VK30	none	Kazakhstan:Sweden	Asia:Europe	(0,2500]:(0,2500]	0.05244714291551067	1	12.901438783905697
DA30	VK524	none	Kazakhstan:Norway	Asia:Europe	(0,2500]:(0,2500]	0.054905711906868125	1	12.9056786000912
DA334	DA335	1st degree	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	50	1867.1475847228453
DA334	DA336	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	14	265.915694834587
DA334	DA337	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	16	280.90760949144567
DA334	DA338	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	17	298.5759127197331
DA334	DA339	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	20	410.8264883144018
DA334	DA354	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.003580223456713272	1	17.542803
DA334	DA356	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	15	224.05132631541403
DA334	DA358	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.003580223456713272	4	42.55521690328767
DA334	DA361	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	1	22.377730065588167
DA334	NEO230	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	5	83.16684889746313
DA334	NEO231	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	3	37.445376122739
DA334	NEO232	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	3	39.298401451657824
DA334	NEO298	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	2	22.82517291492627
DA335	DA336	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	18	237.89687830144655
DA335	DA337	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	9	187.66374957169958
DA335	DA338	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	22	328.97623924498555
DA335	DA339	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	26	483.61393158919304
DA335	DA343	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	2	33.15518321064742
DA335	DA353	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	2	25.212037112825087
DA335	DA354	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.003580223456713272	1	12.664584020280827
DA335	DA356	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	9	117.41639490604817
DA335	DA360	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.003580223456713272	1	12.176755931541763
DA335	DA361	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	4	54.94215772914079
DA335	NEO231	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	3	35.870043372033436
DA335	NEO232	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	2	23.136672404870495
DA335	NEO298	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	1	12.06537721733902
DA335	RISE497	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.013567704301023078	1	11.844593011670554
DA336	DA337	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	18	348.3148719043224
DA336	DA338	1st degree	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	48	2413.096063324145
DA336	DA339	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	13	213.75403437081508
DA336	DA343	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	6	70.17284351341604
DA336	DA353	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	4	63.60547729880177
DA336	DA354	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.003580223456713272	2	20.699800093406594
DA336	DA356	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	11	150.8885300685958
DA336	DA358	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.003580223456713272	4	49.31712023212921
DA336	DA360	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.003580223456713272	4	53.77984442616382
DA336	DA361	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	2	33.7784649835958
DA336	NEO230	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	5	55.99299764204631
DA336	NEO231	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	6	82.30022784456253
DA336	NEO232	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	5	74.1307044229557
DA336	NEO298	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	1	12.263363426081341
DA336	RISE497	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.013567704301023078	1	13.442861837179407
DA337	DA338	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	15	287.392522322312
DA337	DA339	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	8	136.55729167561935
DA337	DA353	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	1	11.341814902419344
DA337	DA354	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.003580223456713272	1	10.522541897742812
DA337	DA356	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	9	158.42301716783896
DA337	DA358	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.003580223456713272	2	28.260839323494835
DA337	DA360	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.003580223456713272	2	26.955323000000007
DA337	DA361	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	6	99.73348865064845
DA337	NEO230	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	4	52.65699849422769
DA337	NEO231	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	5	55.0512193657557
DA337	NEO232	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	2	23.8754243838987
DA337	NEO70	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.011709817120689808	2	31.48152814369408
DA337	RISE497	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.013567704301023078	2	20.490837803215882
DA338	DA339	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	7	140.15911781782114
DA338	DA343	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	3	31.99632038608767
DA338	DA353	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	8	115.8788916010729
DA338	DA354	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.003580223456713272	1	17.9768811473363
DA338	DA356	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	11	170.81099990809776
DA338	DA358	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.003580223456713272	5	61.45732837424651
DA338	DA360	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.003580223456713272	3	42.427567730669665
DA338	DA361	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	6	84.95817407018293
DA338	NEO230	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	4	49.77361549059716
DA338	NEO231	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	2	31.4221559234895
DA338	NEO232	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	4	41.878240937388796
DA338	NEO298	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	3	39.90676732527652
DA338	RISE497	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.013567704301023078	2	42.44318331571213
DA339	DA343	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	3	40.86662441235834
DA339	DA353	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	1	14.760406750000016
DA339	DA354	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.003580223456713272	1	11.105850114336874
DA339	DA356	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	5	81.98197314751847
DA339	DA361	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0015261061562027668	1	14.024143185459522
DA339	NEO230	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	3	37.762815577104135
DA339	NEO231	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	1	12.761444122500137
DA339	NEO232	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	2	27.979279407991648
DA339	NEO298	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.0012999999999999971	2	23.990829648095648
DA339	RISE497	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0.013567704301023078	2	24.475877613912346
DA340	DA362	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	8.065977932030266e-4	4	56.79572302293233
DA341	DA357	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	0	4	54.71737984683707
DA341	DA359	none	Russia:Russia	Asia:Asia	(7500,10000]:(7500,10000]	0	4	67.59636870409312
DA342	DA344	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0	6	123.64109306336628
DA342	DA345	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0	7	132.3769460885672
DA342	DA355	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0	4	75.98641315181963
DA342	DA362	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0.0015261061562027668	1	11.948868786128248
DA343	DA353	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	1	11.84931566012446
DA343	DA356	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	4	42.43248174518258
DA343	DA361	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	1	17.670692697314983
DA343	NEO230	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	3.807886552931928e-4	5	62.33433887902324
DA343	NEO231	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	3.807886552931928e-4	3	56.05473058453336
DA343	NEO232	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	3.807886552931928e-4	5	65.05335670821412
DA343	NEO298	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	3.807886552931928e-4	6	73.1061613643366
DA344	DA345	none	Russia:Russia	Asia:Asia	(5000,7500]:(5000,7500]	0	6	108.44097160210259
